id, deeplink,thumbnail_img_src,has_motiv,motiv,motivkategorie
"3981","https://www.hm.com/de/product/10028?article=10028-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200660021%20004%2099%20570c8d10b4e9319f9cb4943217ad6d19cd5dcc64.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","101 Dalmatiner","Animationsfilm Tiere"
"109","https://www.otto.de/p/name-it-nitmusic-viv-oberteil-mit-kurzen-aermeln-667896193/#variationId=667896194","https://i.otto.de/i/otto/23684012?$001PICT36$","1","AC/DC","Band"
"4078","https://www.hm.com/de/product/13347?article=13347-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200650984%20006%2099%204a96d602c13c1f10e71efbd96a8208207c7b2051.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","AC/DC","Band"
"4077","https://www.hm.com/de/product/14348?article=14348-C","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200669983%20004%2099%2073cf1f4abb78e797319df343bb24ece86f094bfc_0669983_004.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Flegacy%2Fv1%2Fproduct.chain%5D","1","AC/DC","Band"
"4693","https://www.otto.de/p/name-it-aerosmith-oberteil-mit-kurzen-aermeln-668049188/#variationId=668049193","https://i.otto.de/i/otto/24879900?$001PICT36$","1","Aerosmith","Band"
"3395","https://www.hm.com/de/product/06984?article=06984-F","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200630037%20020%2099%20f8953ccbccab7c4e1b6590f25bbeb1720d092378.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Anker","Maritimes"
"3396","https://www.hm.com/de/product/09210?article=09210-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200666327%20009%2099%208f31c2a4351ffd4951df9b3ebd9d6cae11117957.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Anker","Maritimes"
"3394","https://www.hm.com/de/product/70829?article=70829-D","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200508543%20017%2099%2057d124908cda70aff615b40b3b7fd0b84173729f.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Anker","Maritimes"
"3398","https://www.hm.com/de/product/06984?article=06984-F","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200630037%20021%2099%20c5a00d8314a20fd773e19d543bba0e3710aaaba4.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Anker","Maritimes"
"4278","https://www.otto.de/p/noppies-poloshirt-edinboro-587264819/#variationId=587264825","https://i.otto.de/i/otto/20808192?$001PICT36$","1","Anker","Maritimes"
"3421","https://www.hm.com/de/product/10038?article=10038-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200660017%20007%2099%20d83cf8a0d327e86016988c63ff2ebe6af3fb8e74.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Aristocats","Animationsfilm Tiere"
"2190","https://www.otto.de/p/marc-o-polo-junior-t-shirt-686076727/#variationId=686076733","https://i.otto.de/i/otto/25246791?$001PICT36$","1","Auto","Fahrzeug"
"620","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2008592/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524905763/2008592-1-01.jpg","1","Auto","Fahrzeug"
"1579","https://www.c-and-a.com/de/de/shop/kurzarmshirt-2004404/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524585083/2004404-1-01.jpg","1","Auto","Fahrzeug"
"2780","https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2010321/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529508382/2010321-1-01.jpg","1","Auto","Fahrzeug"
"2986","https://www.otto.de/p/name-it-woll-tank-top-731024652/#variationId=731024656","https://i.otto.de/i/otto/28349622?$001PICT36$","1","Auto","Fahrzeug"
"3287","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-print-motiv-693476686/#variationId=693476687","https://i.otto.de/i/otto/26850965?$001PICT36$","1","Auto","Fahrzeug"
"3513","https://www.otto.de/p/steiff-langarmshirt-743028940/#variationId=743028941","https://i.otto.de/i/otto/28819689?$001PICT36$","1","Auto","Fahrzeug"
"3592","https://www.otto.de/p/name-it-print-t-shirt-mit-langen-aermeln-721592597/#variationId=721592603","https://i.otto.de/i/otto/27612099?$001PICT36$","1","Auto","Fahrzeug"
"3626","https://www.otto.de/p/name-it-print-t-shirt-mit-langen-aermeln-721592597/#variationId=721592603","https://i.otto.de/i/otto/27621752?$001PICT36$","1","Auto","Fahrzeug"
"3806","https://www.otto.de/p/name-it-auto-print-oberteil-mit-kurzen-aermeln-667895533/#variationId=667895535","https://i.otto.de/i/otto/23683829?$001PICT36$","1","Auto","Fahrzeug"
"4285","https://www.otto.de/p/logoshirt-t-shirt-mit-retro-print-trabant-601-661975977/#variationId=661975980","https://i.otto.de/i/otto/22884748?$001PICT36$","1","Auto","Fahrzeug"
"4654","https://www.otto.de/p/marc-o-polo-junior-t-shirt-686076921/#variationId=686076923","https://i.otto.de/i/otto/26967548?$001PICT36$","1","Auto","Fahrzeug"
"160","https://www.otto.de/p/kidsworld-langarmshirt-achtung-ich-mache-alles-platt-druck-599952587/#variationId=566835289","https://i.otto.de/i/otto/18560685?$001PICT36$","1","Bagger","Fahrzeug"
"876","https://www.otto.de/p/arizona-t-shirt-bagger-druck-670596486/#variationId=670601874","https://i.otto.de/i/otto/14647054?$001PICT36$","1","Bagger","Fahrzeug"
"346","https://www.otto.de/p/arizona-langarmshirt-trecker-applikation-646385424/#variationId=634352444","https://i.otto.de/i/otto/26759276?$001PICT36$","1","Bagger","Fahrzeug"
"3389","https://www.hm.com/de/product/14665?article=14665-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200671858%20001%2099%20bf9d4f87d65ff68ce3d47b3ead98b1f4176898a9.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Bagger","Fahrzeug"
"888","https://www.otto.de/p/arizona-langarmshirt-bagger-applikation-646385408/#variationId=634359189","https://i.otto.de/i/otto/24027331?$001PICT36$","1","Bagger","Fahrzeug"
"3763","https://www.otto.de/p/arizona-langarmshirt-bagger-druck-646360217/#variationId=634355873","https://i.otto.de/i/otto/26723568?$001PICT36$","1","Bagger","Fahrzeug"
"4140","https://www.otto.de/p/arizona-langarmshirt-bagger-druck-682676597/#variationId=682675504","https://i.otto.de/i/otto/27112197?$001PICT36$","1","Bagger","Fahrzeug"
"4227","https://www.otto.de/p/kidsworld-langarmshirt-bleib-weg-hier-fliegen-die-fetzen-druck-173670941/#variationId=566835661","https://i.otto.de/i/otto/19206199?$001PICT36$","1","Bagger","Fahrzeug"
"4333","https://www.otto.de/p/kidsworld-t-shirt-bagger-fotodruck-612024249/#variationId=595285925","https://i.otto.de/i/otto/20060775?$001PICT36$","1","Bagger","Fahrzeug"
"4485","https://www.otto.de/p/kidsworld-t-shirt-aufraeumen-hab-ich-schon-druck-612024242/#variationId=595285858","https://i.otto.de/i/otto/20134651?$001PICT36$","1","Bagger","Fahrzeug"
"3928","https://www.otto.de/p/name-it-bambi-print-t-shirt-686546865/#variationId=686546874","https://i.otto.de/i/otto/25297109?$001PICT36$","1","Bambi","Animationsfilm Tiere"
"208","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-tier-print-702510997/#variationId=709789532","https://i.otto.de/i/otto/26796756?$001PICT36$","1","Bärchen","Tier"
"1894","https://www.otto.de/p/tom-tailor-sweater-langarmshirt-mit-artwork-693424710/#variationId=693424713","https://i.otto.de/i/otto/26773582?$001PICT36$","1","Bärchen","Tier"
"2186","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-artwork-693410983/#variationId=694457023","https://i.otto.de/i/otto/26806120?$001PICT36$","1","Bärchen","Tier"
"2115","https://www.otto.de/p/name-it-gestreiftes-oberteil-mit-langen-aermeln-678291016/#variationId=678291467","https://i.otto.de/i/otto/24531445?$001PICT36$","1","Bärchen","Tier"
"2564","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-print-motiv-693476686/#variationId=693476687","https://i.otto.de/i/otto/26796747?$001PICT36$","1","Bärchen","Tier"
"2814","https://www.otto.de/p/tom-tailor-sweater-langarmshirt-mit-artwork-693424710/#variationId=693424713","https://i.otto.de/i/otto/26771786?$001PICT36$","1","Bärchen","Tier"
"3003","https://www.otto.de/p/steiff-t-shirt-599463735/#variationId=599463741","https://i.otto.de/i/otto/19117025?$001PICT36$","1","Bärchen","Tier"
"2850","https://www.otto.de/p/steiff-langarmshirt-743480023/#variationId=743480024","https://i.otto.de/i/otto/28823437?$001PICT36$","1","Bärchen","Tier"
"2127","https://www.otto.de/p/steiff-langarmshirt-743480970/#variationId=743480974","https://i.otto.de/i/otto/28823458?$001PICT36$","1","Bärchen","Tier"
"3355","https://www.otto.de/p/steiff-langarmshirt-743031016/#variationId=743031017","https://i.otto.de/i/otto/28819622?$001PICT36$","1","Bärchen","Tier"
"3014","https://www.otto.de/p/tom-tailor-langarmshirt-hoodie-mit-print-motiv-693335674/#variationId=693335676","https://i.otto.de/i/otto/26777630?$001PICT36$","1","Bärchen","Tier"
"3889","https://www.otto.de/p/name-it-gestreiftes-oberteil-mit-kurzen-aermeln-678126071/#variationId=678126077","https://i.otto.de/i/otto/25295471?$001PICT36$","1","Bärchen","Tier"
"3983","https://www.otto.de/p/arizona-langarmshirt-672725322/#variationId=635020367","https://i.otto.de/i/otto/26340492?$001PICT36$","1","Bärchen","Tier"
"3991","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-baerchen-print-669870099/#variationId=669870101","https://i.otto.de/i/otto/26808282?$001PICT36$","1","Bärchen","Tier"
"4565","https://www.otto.de/p/o-neill-t-shirt-neos-670309568/#variationId=670309569","https://i.otto.de/i/otto/26334881?$001PICT36$","1","Bärchen","Tier"
"4409","https://www.otto.de/p/marjo-trachtenshirt-kinder-mit-frontdruck-588891291/#variationId=588891236","https://i.otto.de/i/otto/18746753?$001PICT36$","1","Bärchen","Tier"
"179","https://www.otto.de/p/tom-tailor-t-shirt-cooles-t-shirt-mit-basketball-print-707427807/#variationId=707427809","https://i.otto.de/i/otto/26920343?$001PICT36$","1","Basketball","Sport"
"180","https://www.otto.de/p/tom-tailor-t-shirt-cooles-t-shirt-mit-basketball-print-707427807/#variationId=707427809","https://i.otto.de/i/otto/26920351?$001PICT36$","1","Basketball","Sport"
"68","https://www.otto.de/p/name-it-batman-print-oberteil-mit-langen-aermeln-684310430/#variationId=684310433","https://i.otto.de/i/otto/25011487?$001PICT36$","1","Batman","Action/Superhelden"
"70","https://www.otto.de/p/name-it-batman-print-oberteil-mit-langen-aermeln-668009415/#variationId=668009417","https://i.otto.de/i/otto/23688025?$001PICT36$","1","Batman","Action/Superhelden"
"76","https://www.otto.de/p/scout-langarmshirt-mit-sportwagen-druck-546151654/#variationId=546153868","https://i.otto.de/i/otto/17146564?$001PICT36$","1","Batman","Action/Superhelden"
"69","https://www.otto.de/p/name-it-batman-print-oberteil-mit-langen-aermeln-678243828/#variationId=678243834","https://i.otto.de/i/otto/24526930?$001PICT36$","1","Batman","Action/Superhelden"
"914","https://www.otto.de/p/batman-t-shirt-625965308/#variationId=625966678","https://i.otto.de/i/otto/23820840?$001PICT36$","1","Batman","Action/Superhelden"
"223","https://www.hm.com/de/product/95079?article=95079-C","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200621965%20013%2099%20eafc8fa6dac20c846bf375b04335506ae35a44f5.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Batman","Action/Superhelden"
"674","https://www.c-and-a.com/de/de/shop/batman-langarmshirt-2033430/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532966800/2033430-1-01.jpg","1","Batman","Action/Superhelden"
"1823","https://www.c-and-a.com/de/de/shop/batman-kurzarmshirt-bio-baumwolle-2011469/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529075540/2011469-1-08.jpg","1","Batman","Action/Superhelden"
"2713","https://www.c-and-a.com/de/de/shop/justice-league-langarmshirt-2006176/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1516903934/2006176-1-08.jpg","1","Batman","Action/Superhelden"
"3073","https://www.c-and-a.com/de/de/shop/batman-kurzarmshirt-bio-baumwolle-2005740/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524502293/2005740-1-08.jpg","1","Batman","Action/Superhelden"
"3307","https://www.c-and-a.com/de/de/shop/batman-suntop-bio-baumwolle-2005787/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524898570/2005787-1-08.jpg","1","Batman","Action/Superhelden"
"2784","https://www.c-and-a.com/de/de/shop/avengers-kurzarmshirt-2033503/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530117332/2033503-1-01.jpg","1","Batman","Action/Superhelden"
"2519","https://www.c-and-a.com/de/de/shop/dc-comics-kurzarmshirt-bio-baumwolle-2002169/1?categoryId=15437","https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1516723769/2002169-1-08.jpg","1","Batman","Action/Superhelden"
"4174","https://www.otto.de/p/logoshirt-t-shirt-mit-coolem-print-batman-661976259/#variationId=661976264","https://i.otto.de/i/otto/22884751?$001PICT36$","1","Batman","Action/Superhelden"
"4173","https://www.otto.de/p/logoshirt-t-shirt-mit-coolem-motiv-batman-661976177/#variationId=661976182","https://i.otto.de/i/otto/22884745?$001PICT36$","1","Batman","Action/Superhelden"
"4772","https://www.otto.de/p/name-it-super-hero-t-shirt-711914886/#variationId=711914888","https://i.otto.de/i/otto/27282673?$001PICT36$","1","Batman","Action/Superhelden"
"2891","https://www.otto.de/p/o-neill-t-shirt-cali-cool-680916364/#variationId=680916367","https://i.otto.de/i/otto/26308523?$001PICT36$","1","Blätter","Pflanze"
"3883","https://www.otto.de/p/roxy-riemen-top-all-your-heart-669173090/#variationId=669173091","https://i.otto.de/i/otto/23863548?$001PICT36$","1","Blätter","Pflanze"
"4738","https://www.otto.de/p/guess-kids-t-shirt-698457770/#variationId=698809956","https://i.otto.de/i/otto/26427267?$001PICT36$","1","Blätter","Pflanze"
"92","https://www.otto.de/p/name-it-glitzerprint-t-shirt-mit-langen-aermeln-710802800/#variationId=710802806","https://i.otto.de/i/otto/27186938?$001PICT36$","1","Blume","Pflanze"
"113","https://www.otto.de/p/name-it-glitzerprint-t-shirt-mit-langen-aermeln-710802800/#variationId=710802806","https://i.otto.de/i/otto/27186940?$001PICT36$","1","Blume","Pflanze"
"128","https://www.otto.de/p/next-t-shirt-719690802/#variationId=719690803","https://i.otto.de/i/otto/27528794?$001PICT36$","1","Blume","Pflanze"
"149","https://www.otto.de/p/jack-wolfskin-t-shirt-brand-t-girls-677536669/#variationId=677536675","https://i.otto.de/i/otto/24443244?$001PICT36$","1","Blume","Pflanze"
"258","https://www.otto.de/p/noppies-langarmshirt-karlik-656932673/#variationId=656932694","https://i.otto.de/i/otto/22167327?$001PICT36$","1","Blume","Pflanze"
"298","https://www.otto.de/p/petrol-industries-t-shirt-690744245/#variationId=690744246","https://i.otto.de/i/otto/25744301?$001PICT36$","1","Blume","Pflanze"
"295","https://www.otto.de/p/name-it-langaermeliges-woll-t-shirt-721659524/#variationId=721659526","https://i.otto.de/i/otto/27619695?$001PICT36$","1","Blume","Pflanze"
"272","https://www.otto.de/p/name-it-a-foermige-pailletten-tunika-691092907/#variationId=691118462","https://i.otto.de/i/otto/25776700?$001PICT36$","1","Blume","Pflanze"
"195","https://www.otto.de/p/marc-o-polo-junior-langarmshirt-628663369/#variationId=628663371","https://i.otto.de/i/otto/20399469?$001PICT36$","1","Blume","Pflanze"
"380","https://www.otto.de/p/name-it-woll-baumwoll-t-shirt-mit-langen-aermeln-731014225/#variationId=731014227","https://i.otto.de/i/otto/28288071?$001PICT36$","1","Blume","Pflanze"
"232","https://www.otto.de/p/noppies-langarmshirt-ensley-587266823/#variationId=587266983","https://i.otto.de/i/otto/20765259?$001PICT36$","1","Blume","Pflanze"
"564","https://www.otto.de/p/nike-laufshirt-breathe-735450371/#variationId=735450377","https://i.otto.de/i/otto/28426031?$001PICT36$","1","Blume","Pflanze"
"280","https://www.otto.de/p/name-it-woll-baumwoll-t-shirt-mit-langen-aermeln-731016149/#variationId=731016152","https://i.otto.de/i/otto/28287817?$001PICT36$","1","Blume","Pflanze"
"279","https://www.otto.de/p/name-it-woll-baumwoll-t-shirt-mit-langen-aermeln-731014225/#variationId=731014227","https://i.otto.de/i/otto/28274296?$001PICT36$","1","Blume","Pflanze"
"379","https://www.otto.de/p/name-it-woll-baumwoll-t-shirt-mit-langen-aermeln-731016149/#variationId=731016152","https://i.otto.de/i/otto/28274050?$001PICT36$","1","Blume","Pflanze"
"860","https://www.otto.de/p/name-it-rueschen-traegertop-687777806/#variationId=689027542","https://i.otto.de/i/otto/25573016?$001PICT36$","1","Blume","Pflanze"
"342","https://www.otto.de/p/bondi-trachtenshirt-kinder-mit-all-over-print-622026086/#variationId=622026199","https://i.otto.de/i/otto/21129467?$001PICT36$","1","Blume","Pflanze"
"988","https://www.otto.de/p/steiff-langarmshirt-743031293/#variationId=743031296","https://i.otto.de/i/otto/28819635?$001PICT36$","1","Blume","Pflanze"
"993","https://www.otto.de/p/name-it-besticktes-kurzaermeliges-hemd-680247856/#variationId=680247860","https://i.otto.de/i/otto/24711228?$001PICT36$","1","Blume","Pflanze"
"857","https://www.otto.de/p/next-t-shirt-mit-stickereien-719675021/#variationId=719675025","https://i.otto.de/i/otto/27524518?$001PICT36$","1","Blume","Pflanze"
"252","https://www.otto.de/p/name-it-a-foermige-pailletten-tunika-691092907/#variationId=691118462","https://i.otto.de/i/otto/25776705?$001PICT36$","1","Blume","Pflanze"
"1111","https://www.otto.de/p/roxy-longsleeve-never-ages-trellis-logo-738714178/#variationId=738714190","https://i.otto.de/i/otto/28831281?$001PICT36$","1","Blume","Pflanze"
"1200","https://www.otto.de/p/name-it-wendepailletten-t-shirt-684274098/#variationId=684274118","https://i.otto.de/i/otto/25011449?$001PICT36$","1","Blume","Pflanze"
"1229","https://www.otto.de/p/name-it-blumenstickerei-t-shirt-721664555/#variationId=721664556","https://i.otto.de/i/otto/27621419?$001PICT36$","1","Blume","Pflanze"
"1277","https://www.otto.de/p/next-t-shirt-mit-paillettenblumen-und-rueschenaermeln-675434348/#variationId=675434355","https://i.otto.de/i/otto/24401707?$001PICT36$","1","Blume","Pflanze"
"1213","https://www.otto.de/p/name-it-rueschen-traegertop-687777806/#variationId=689027542","https://i.otto.de/i/otto/26781796?$001PICT36$","1","Blume","Pflanze"
"1230","https://www.otto.de/p/name-it-besticktes-t-shirt-mit-langen-aermeln-721671387/#variationId=721671390","https://i.otto.de/i/otto/27621424?$001PICT36$","1","Blume","Pflanze"
"928","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-print-motiv-693287205/#variationId=693533703","https://i.otto.de/i/otto/26829774?$001PICT36$","1","Blume","Pflanze"
"1205","https://www.otto.de/p/name-it-rueschen-traegertop-687777806/#variationId=689027542","https://i.otto.de/i/otto/25606530?$001PICT36$","1","Blume","Pflanze"
"1452","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-artwork-693411170/#variationId=693532691","https://i.otto.de/i/otto/26809044?$001PICT36$","1","Blume","Pflanze"
"1434","https://www.otto.de/p/guess-kids-longsleeve-698458599/#variationId=698458602","https://i.otto.de/i/otto/26408889?$001PICT36$","1","Blume","Pflanze"
"1062","https://www.otto.de/p/blue-seven-set-t-shirt-plus-caprileggings-fuer-maedchen-674125371/#variationId=721267564","https://i.otto.de/i/otto/24372722?$001PICT36$","1","Blume","Pflanze"
"1297","https://www.otto.de/p/next-set-mit-kimono-oberteil-und-traegertop-719676574/#variationId=719682378","https://i.otto.de/i/otto/27553843?$001PICT36$","1","Blume","Pflanze"
"1473","https://www.otto.de/p/guess-kids-t-shirt-735235117/#variationId=735235118","https://i.otto.de/i/otto/28395513?$001PICT36$","1","Blume","Pflanze"
"1437","https://www.otto.de/p/guess-kids-t-shirt-698465978/#variationId=698465981","https://i.otto.de/i/otto/26409486?$001PICT36$","1","Blume","Pflanze"
"1349","https://www.otto.de/p/tom-tailor-langarmshirt-gestreiftes-shirt-mit-artwork-694242197/#variationId=694242200","https://i.otto.de/i/otto/26809085?$001PICT36$","1","Blume","Pflanze"
"1710","https://www.otto.de/p/petrol-industries-t-shirt-691055646/#variationId=691055651","https://i.otto.de/i/otto/25771749?$001PICT36$","1","Blume","Pflanze"
"1727","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-streifen-und-print-706111388/#variationId=706111389","https://i.otto.de/i/otto/26860229?$001PICT36$","1","Blume","Pflanze"
"1435","https://www.otto.de/p/guess-kids-t-shirt-698464276/#variationId=698464281","https://i.otto.de/i/otto/26408924?$001PICT36$","1","Blume","Pflanze"
"1740","https://www.otto.de/p/guess-kids-longsleeve-739566962/#variationId=739566963","https://i.otto.de/i/otto/28573558?$001PICT36$","1","Blume","Pflanze"
"1725","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-print-motiv-693287205/#variationId=693533703","https://i.otto.de/i/otto/26806332?$001PICT36$","1","Blume","Pflanze"
"1722","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-motiv-print-692884005/#variationId=692884006","https://i.otto.de/i/otto/26796846?$001PICT36$","1","Blume","Pflanze"
"1900","https://www.otto.de/p/tom-tailor-t-shirt-gestreiftes-t-shirt-mit-print-motiv-693285933/#variationId=693883558","https://i.otto.de/i/otto/26808936?$001PICT36$","1","Blume","Pflanze"
"1709","https://www.otto.de/p/petrol-industries-t-shirt-690744245/#variationId=690744246","https://i.otto.de/i/otto/25744299?$001PICT36$","1","Blume","Pflanze"
"1904","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-streifen-und-print-706111388/#variationId=706111389","https://i.otto.de/i/otto/26852078?$001PICT36$","1","Blume","Pflanze"
"1721","https://www.otto.de/p/tom-tailor-t-shirt-gestreiftes-t-shirt-mit-print-motiv-693285933/#variationId=693883558","https://i.otto.de/i/otto/26789097?$001PICT36$","1","Blume","Pflanze"
"1899","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-motiv-print-693607427/#variationId=693607446","https://i.otto.de/i/otto/26806297?$001PICT36$","1","Blume","Pflanze"
"2032","https://www.otto.de/p/name-it-rueschen-oberteil-mit-langen-aermeln-683368618/#variationId=683368720","https://i.otto.de/i/otto/25161384?$001PICT36$","1","Blume","Pflanze"
"1893","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-motiv-print-692884005/#variationId=692884006","https://i.otto.de/i/otto/26771750?$001PICT36$","1","Blume","Pflanze"
"1892","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-motiv-print-693286323/#variationId=693286325","https://i.otto.de/i/otto/26771608?$001PICT36$","1","Blume","Pflanze"
"1482","https://www.otto.de/p/guess-kids-t-shirt-735600147/#variationId=735600148","https://i.otto.de/i/otto/28445965?$001PICT36$","1","Blume","Pflanze"
"1732","https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-wendepailletten-693531389/#variationId=694456855","https://i.otto.de/i/otto/27439866?$001PICT36$","1","Blume","Pflanze"
"1293","https://www.otto.de/p/next-t-shirt-719701470/#variationId=719701477","https://i.otto.de/i/otto/27523193?$001PICT36$","1","Blume","Pflanze"
"1854","https://www.otto.de/p/marc-o-polo-junior-langarmshirt-741709733/#variationId=741709735","https://i.otto.de/i/otto/28674323?$001PICT36$","1","Blume","Pflanze"
"2036","https://www.otto.de/p/name-it-rueschen-traegertop-687777806/#variationId=689027542","https://i.otto.de/i/otto/26135709?$001PICT36$","1","Blume","Pflanze"
"2204","https://www.otto.de/p/blue-seven-set-t-shirt-plus-caprileggings-fuer-maedchen-674125370/#variationId=721280222","https://i.otto.de/i/otto/24372725?$001PICT36$","1","Blume","Pflanze"
"2235","https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-motiv-print-693607427/#variationId=693607446","https://i.otto.de/i/otto/26851102?$001PICT36$","1","Blume","Pflanze"
"2748","https://www.hm.com/de/product/09373?article=09373-A","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FH00%200659113%20002%2099%206cda76c54c3051ebded5a36616d4d6d4af19ffc2.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BM%5D%2Cquality%5BH%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Blume","Pflanze"
"815","https://www.hm.com/de/product/99743?article=99743-E","http://lp.hm.com/hmprod?set=source%5B%2Fmodel%2F2018%2FG00%200584276%20009%2099%2028244fe6ed0af6f4e216b9052592b1b8119e892b.jpg%5D%2Cmedia_type%5BDESCRIPTIVE_STILL_LIFE%5D%2Ctshirt_size%5BL%5D%2Cquality%5BH%5D%2Chmver%5B0%5D&call=url%5Bfile%3A%2Fstudio2%2Fv1%2Fproduct.chain%5D","1","Blume","Pflanze"
